wiring,config,psnr,ssim
W5a79a10f,C2188186f,22.7601,0.882607
W5a79a10f,C87fe88e3,35.7621,0.952278
W5a79a10f,C850c8b7b,38.1841,0.958981
W5a79a10f,C6e4ec650,25.4213,0.7687
W5a79a10f,Cd7e9dae2,35.0933,0.938461
W5a79a10f,C31b47ae0,16.7646,0.758581
W5a79a10f,Cfebdca92,22.6199,0.77672
W5a79a10f,Cc92a9efc,23.5367,0.909794
W5a79a10f,Cb492fc85,27.1597,0.907079
Wc5ca7063,C42b1f205,29.7297,0.883043
Wc5ca7063,C3d25f0ba,34.1969,0.911574
Wc5ca7063,Cb361e046,32.3567,0.929139
Wc5ca7063,C8baefcc8,18.2567,0.814378
Wc5ca7063,C5ff920f7,18.19,0.807437
Wc5ca7063,C761aff58,39.036,0.97635
Wc5ca7063,Cc4afac48,26.4994,0.816487
Wc5ca7063,Cd4233f93,41.2845,0.977252
Wc5ca7063,Cc815c762,38.8628,0.965677
Wc5ca7063,Cdafd8753,36.9934,0.941477
Wc5ca7063,C7381c568,36.9512,0.948635
Wc5ca7063,Ce0f1c076,28.677,0.8752
Wc5ca7063,C377361f4,32.5664,0.949233
Wc5ca7063,C29682eab,36.2867,0.957623
Wc5ca7063,C141816f9,25.7978,0.830908
Wc5ca7063,C4d41fa55,29.1308,0.888346
Wc5ca7063,C4cad8f8a,27.302,0.948028
Wc5ca7063,C7801293f,28.762,0.888401
Wc5ca7063,Caab5019c,43.8406,0.983873
Wc5ca7063,C8df40d3c,27.1764,0.841101
Wc5ca7063,Cb117c127,37.9076,0.960224
Wc5ca7063,C68c5ec52,44.7796,0.988839
Wc5ca7063,C45b70c9e,26.46,0.884978
Wc5ca7063,C76c5a65b,33.5707,0.970242
Wc5ca7063,C694ea3f7,44.5007,0.986336
Wc5ca7063,Cab484a3e,44.171,0.986548
Wc5ca7063,C80e5da29,38.0869,0.975539
Wc5ca7063,Ca2b57d6f,34.602,0.941615
Wc5ca7063,C5540f522,35.7316,0.94779
Wc5ca7063,Cef334577,21.8815,0.859596
Wc5ca7063,Cf406918f,44.2121,0.991796
Wc5ca7063,Cfc3dc9fe,48.2834,0.993446
Wc5ca7063,C9d232c71,26.866,0.92219
Wc5ca7063,C2abc41a8,24.7335,0.819275
Wc5ca7063,Ca636042a,22.5892,0.733836
Wc5ca7063,C5948b572,38.1421,0.949838
Wc5ca7063,C2b2a72e3,49.0768,0.995005
Wc5ca7063,Cf901d96f,37.9074,0.954005
Wc5ca7063,C38d0b165,42.8435,0.980069
Wc5ca7063,C82fd12df,34.0919,0.911533
Wc5ca7063,Ca1eece47,22.0567,0.859816
Wc5ca7063,Cbc6c7758,42.457,0.977334
Wc5ca7063,Cd0d393f9,40.6794,0.981569
Wc5ca7063,C9e3dcf28,27.5528,0.910614
Wc5ca7063,C338df0f0,44.572,0.989394
Wc5ca7063,Cc36e1e11,24.4059,0.787194
Wc5ca7063,C75132a5f,35.242,0.942932
Wc5ca7063,C07aea03a,43.7796,0.987331
Wc5ca7063,C10d4b1be,22.0567,0.862531
Wc5ca7063,C5f937e0b,45.2332,0.990135
Wc5ca7063,C6f63c4a3,28.4059,0.866032
Wc5ca7063,C1320186b,43.9725,0.988158
Wc5ca7063,C0a60eccb,29.1424,0.918645
Wc5ca7063,Cf56f508b,30.4325,0.912335
Wc5ca7063,Cbc210873,27.082,0.915731
Wc5ca7063,Ca617c4a7,27.9467,0.902475
Wc5ca7063,Cc9e22a0b,29.7671,0.874763
Wc5ca7063,C4f1ecbe1,36.1345,0.956264
Wc5ca7063,Ca01b8299,44.5542,0.98558
Wc5ca7063,Ca9f8fb94,39.0639,0.980638
Wc5ca7063,C079238a7,21.1798,0.699427
Wc5ca7063,C91faead7,33.6542,0.94495
Wc5ca7063,C6f296aa1,38.0178,0.962146
Wc5ca7063,Cff66858b,43.5086,0.990259
Wc5ca7063,Cdab44fce,45.6947,0.988637
Wc5ca7063,C8244b5c2,27.8644,0.864775
Wc5ca7063,C0545c5cf,22.048,0.85895
Wc5ca7063,Cd52204b4,29.4564,0.901186
Wc5ca7063,C96a27341,38.1088,0.9499
Wc5ca7063,Cb5543c71,29.8893,0.914204
Wc5ca7063,Cfa52297f,20.7659,0.707128
Wc5ca7063,Cdcb315d2,30.9902,0.918438
Wc5ca7063,C239ff699,21.8951,0.85004
Wc5ca7063,C57222f5f,40.6642,0.98018
Wc5ca7063,C5860e8b9,22.0336,0.854409
Wc5ca7063,C7647616f,26.8482,0.91587
Wc5ca7063,C9db345fd,24.5096,0.830674
Wc5ca7063,C402dfcb5,50.4274,0.996501
Wc5ca7063,C766dcb7c,21.9914,0.853137
Wc5ca7063,Cf6c3287a,37.7078,0.943478
Wc5ca7063,Cb914355d,29.8971,0.914225
Wc5ca7063,C74d3aa6b,24.4005,0.808469
Wc5ca7063,C8c8a45f4,36.3098,0.934177
Wc5ca7063,C06c9a3f1,27.2738,0.849779
Wc5ca7063,Cb1d7e6b3,24.2727,0.748412
Wc5ca7063,C00887dd6,36.2349,0.933054
Wc5ca7063,Cb827093b,35.3468,0.954205
Wc5ca7063,C0d1b6f9e,21.8407,0.775579
Wc5ca7063,C91f9a761,36.1997,0.972205
Wc5ca7063,Cc9cc8bbd,31.0166,0.915643
Wc5ca7063,C322269ba,37.8809,0.954033
Wc5ca7063,C8e974313,28.9457,0.884759
Wc5ca7063,C9ae3905e,17.8205,0.808953
Wc5ca7063,C7f527848,28.9321,0.924259
Wc5ca7063,Cf52f3e29,24.7399,0.797671
Wc5ca7063,Cf1788826,45.2764,0.989343
Wc5ca7063,C880badc3,38.1974,0.9807
Wc5ca7063,C4fd6fd5c,24.8822,0.788094
Wc5ca7063,C38f11974,30.8033,0.922705
Wc5ca7063,Cac40ab14,51.0661,0.995791
W4a2e6b84,C1735ef8a,38.5009,0.968734
W4a2e6b84,Caeb378ad,22.5334,0.780995
W4a2e6b84,C33b6e700,42.0026,0.979259
W4a2e6b84,C53c1069d,27.8785,0.859693
W4a2e6b84,C8ccc228f,18.5608,0.7841
W4a2e6b84,C5128c2c6,34.7113,0.939055
W4a2e6b84,Cf56d7978,38.88,0.967272
W4a2e6b84,Ca1d2ddcc,29.9687,0.953739
W4a2e6b84,C7254790a,37.8395,0.948573
W4a2e6b84,C799ca8d1,43.6292,0.984076
W4a2e6b84,C1ee2ef13,22.0418,0.854697
W4a2e6b84,C46ad7f7f,47.5436,0.991928
W4a2e6b84,C34b4f861,30.9829,0.914448
W4a2e6b84,C8028427d,37.104,0.968729
W4a2e6b84,C5650f7b5,43.4833,0.981692
W4a2e6b84,C8f299b71,34.7442,0.96114
W4a2e6b84,Cbe171114,31.1843,0.913211
W4a2e6b84,C30422a85,38.0131,0.962971
W4a2e6b84,C2f2f1150,45.9208,0.991889
W4a2e6b84,C5c90bccf,27.3432,0.951956
W4a2e6b84,C04db604f,43.8258,0.986188
W4a2e6b84,C8a2b6013,21.7513,0.696405
W4a2e6b84,C0b9300bb,39.25,0.982845
W4a2e6b84,C2fe8f6ca,38.4008,0.974589
W4a2e6b84,C87886655,17.8126,0.908407
W4a2e6b84,C0cbafaad,29.4422,0.905054
W4a2e6b84,Ce54a9f13,22.0159,0.9152
W4a2e6b84,C9eebeabe,28.0511,0.922655
W4a2e6b84,Cdb137bea,36.863,0.948594
W4a2e6b84,Cdc18eb96,31.7345,0.914176
W4a2e6b84,C6a4f5efa,32.0291,0.935482
W4a2e6b84,C950d2f5d,42.0678,0.988085
W4a2e6b84,Cc9475362,31.2838,0.913926
W4a2e6b84,C065bc52e,37.6919,0.956022
W4a2e6b84,C2e9ccd18,16.804,0.652511
W4a2e6b84,Cc4a7cd5b,22.1098,0.749972
W4a2e6b84,C0eb9c152,23.4503,0.79482
W4a2e6b84,C47dd1f34,38.2995,0.966036
W4a2e6b84,Cde93a622,43.796,0.985317
W4a2e6b84,Cfb33130e,27.2101,0.944352
W4a2e6b84,C9c08e23a,34.5372,0.929139
W4a2e6b84,Cc7069427,42.8331,0.982403
W4a2e6b84,Cdb15f2c8,27.3291,0.946751
W4a2e6b84,C6423c5d4,38.3764,0.967988
W4a2e6b84,C9c149928,42.063,0.982155
W4a2e6b84,C1c6e1411,37.8403,0.95497
W4a2e6b84,C89a66881,37.1294,0.939116
W4a2e6b84,Cd9fafd82,36.6754,0.940978
W4a2e6b84,Cbb6c59b6,37.6957,0.978912
W4a2e6b84,C7b8a7e5b,22.8047,0.777646
W4a2e6b84,Cd440ddcb,43.2173,0.986189
W4a2e6b84,Cc5445806,28.7065,0.929671
W4a2e6b84,C686f21e1,30.6752,0.92438
W4a2e6b84,Cdab63ae8,27.3117,0.863002
W4a2e6b84,C096b4d35,38.1515,0.957228
W4a2e6b84,Ce4fbb859,29.3487,0.959724
W4a2e6b84,Cd41f59d8,27.7852,0.906562
W4a2e6b84,C60aa7576,48.8346,0.993484
W4a2e6b84,C0b12a2c6,45.3194,0.987596
W4a2e6b84,Ccecdaf9f,47.955,0.993233
W4a2e6b84,C02f2c7b4,23.5148,0.831691
W4a2e6b84,C2308f13b,34.5305,0.898964
W4a2e6b84,Cba1fe723,21.5902,0.832544
W4a2e6b84,C70bc6513,39.2379,0.980221
W4a2e6b84,C29691ef0,28.9566,0.912477
W4a2e6b84,C8808e356,49.644,0.994519
W4a2e6b84,Cd498ae9c,29.2456,0.915888
W4a2e6b84,Cef97edfc,40.4038,0.979939
W4a2e6b84,Cb73082e8,28.3616,0.852301
W4a2e6b84,C932a35b8,22.0453,0.705391
W4a2e6b84,C56d294ff,45.2984,0.987385
W4a2e6b84,C2b4d78e8,22.0581,0.861413
W4a2e6b84,C504fe5f7,43.3767,0.98321
W4a2e6b84,Cab3fa284,38.7199,0.964888
W4a2e6b84,C7295ef96,27.0772,0.809997
W4a2e6b84,C7556cf25,21.9936,0.857164
W4a2e6b84,C34432e70,26.8506,0.921151
W4a2e6b84,C26d9e522,38.5477,0.96057
W4a2e6b84,Cb6db5ae6,29.7108,0.911588
W4a2e6b84,C3e626079,29.2383,0.952324
W4a2e6b84,Cde4c563c,35.5032,0.936707
W4a2e6b84,C974824ca,40.169,0.979156
W4a2e6b84,C247721a5,25.9468,0.879507
W4a2e6b84,C206ba429,51.5792,0.996296
W4a2e6b84,C73554e77,22.352,0.78639
W4a2e6b84,C791e8195,27.6403,0.920483
W4a2e6b84,C83223275,37.678,0.946422
W4a2e6b84,Cf83450f4,34.3005,0.948623
W4a2e6b84,Cef90e077,40.0198,0.975245
W4a2e6b84,C993c5406,20.9567,0.738029
W4a2e6b84,C6941b7cb,44.4932,0.987194
W4a2e6b84,Cd8286f75,37.1941,0.941518
W4a2e6b84,Cc30ca9ee,31.8085,0.894762
W4a2e6b84,C7abcf874,39.1364,0.981729
W4a2e6b84,C7ba3d6cd,42.5763,0.980833
W4a2e6b84,Ccac34bde,28.221,0.894414
W4a2e6b84,C3b360203,30.6602,0.91343
W4a2e6b84,C8e5fdb94,30.9133,0.922298
W4a2e6b84,C196a28b0,47.1417,0.991815
W4a2e6b84,C8bd21e8f,38.5457,0.975276
W92ea814b,C131988f5,27.7699,0.891447
W92ea814b,C70fc4432,43.9931,0.987526
W92ea814b,Cf5c324b9,26.3988,0.85559
W92ea814b,Cacf6d2ea,27.4563,0.902485
W92ea814b,Ca659b087,36.9109,0.982125
W92ea814b,Cf575e16a,50.8964,0.995992
W92ea814b,Cf4d67118,39.2676,0.980516
W92ea814b,Ceb70ca6a,41.5284,0.984157
W92ea814b,C557e7a4b,33.2451,0.941111
W92ea814b,C72cc6d38,53.7019,0.997621
W92ea814b,C5558bb2e,38.9437,0.978217
W92ea814b,C5048b6ab,36.6333,0.961126
W92ea814b,Ce886a645,40.474,0.974978
W92ea814b,C0db3eb6e,25.7254,0.811483
W92ea814b,Cc4751af1,28.5225,0.903181
W92ea814b,C4a294887,43.7684,0.986691
W92ea814b,C70264c5c,38.5261,0.956144
W92ea814b,Ca62bfc7f,28.7797,0.90956
W92ea814b,C01c60938,40.0644,0.9818
W92ea814b,Ca406865f,39.9365,0.977165
W92ea814b,Cb5ddd1ac,22.5596,0.802105
W92ea814b,Cf1e88e8e,29.6043,0.912076
W92ea814b,C74f3f074,35.8337,0.94595
W92ea814b,C960996f6,37.7985,0.952389
W92ea814b,Cec49ffa8,29.1236,0.924838
W92ea814b,Cfce1e560,39.055,0.977208
W92ea814b,C1fe3fad6,37.8735,0.976499
W92ea814b,C3a2f6b5e,44.2157,0.988625
W92ea814b,Cc10f8e46,44.1044,0.988199
W92ea814b,Ce78d9627,33.5024,0.916199
W92ea814b,C01f974ad,48.0723,0.992134
W92ea814b,Cd8989544,28.0197,0.916699
W92ea814b,C0c09c0d8,36.6008,0.939996
W92ea814b,Ca3c08cd0,21.2111,0.848465
W92ea814b,Ce38484da,33.0195,0.964003
W92ea814b,C96cd9814,43.3875,0.985732
W92ea814b,Ce65fcb0f,27.5645,0.856592
W92ea814b,C1fa8a5a4,28.0418,0.919053
W92ea814b,C28d158d5,38.4377,0.946422
W92ea814b,Cd3857994,26.532,0.83475
W92ea814b,Ca695aa1d,38.0884,0.974436
W92ea814b,Cbafb7077,27.4076,0.892139
W92ea814b,C47a0e0d6,28.7309,0.914936
W92ea814b,C6343aa1f,27.348,0.949641
W92ea814b,C40992cf0,26.5696,0.838533
W92ea814b,Ccd5146e0,38.7956,0.96967
W92ea814b,C8312140f,36.7651,0.971278
W92ea814b,Ca5f985f2,37.1263,0.941729
W92ea814b,Cfc8bb73b,33.2577,0.916155
W92ea814b,C17c78140,36.6657,0.953865
W92ea814b,Cbda0bce1,34.4078,0.943708
W92ea814b,C7f6724b0,27.7929,0.8928
W92ea814b,C4604bbf0,23.5944,0.819579
W92ea814b,C634d06be,48.7095,0.993793
W92ea814b,Cf3aca1a9,32.8716,0.92581
W92ea814b,Cfe87056b,38.2865,0.946717
W92ea814b,Cd56d7d10,43.7883,0.98569
W92ea814b,C7186ce04,25.3002,0.891046
W92ea814b,Ca77b3572,34.2065,0.920275
W92ea814b,Cd3dee7c4,21.7017,0.86131
W92ea814b,C68aa21a7,25.8096,0.848143
W92ea814b,Cb7e903d3,37.5712,0.957513
W92ea814b,C32bdd8a4,44.8524,0.988307
W92ea814b,C4853c33c,34.2607,0.947608
W92ea814b,C327185f4,25.6348,0.921332
W92ea814b,C85b98033,18.0924,0.658256
W92ea814b,C521ef983,53.5801,0.997577
W92ea814b,C01d0a531,47.2634,0.991444
W92ea814b,C6241f42a,39.1205,0.9802
W92ea814b,C94b60384,28.1875,0.855624
W92ea814b,Cace7ddee,29.5838,0.931981
W92ea814b,C38e62d98,21.1154,0.672558
W92ea814b,Cbe46319e,45.5598,0.991933
W92ea814b,C9d0cc99e,27.8443,0.928745
W92ea814b,C06177cc4,52.6374,0.997124
W92ea814b,Cfd46139c,29.449,0.932856
W92ea814b,C98fb003c,44.3336,0.985373
W92ea814b,Ca7b340ca,36.2995,0.947893
W92ea814b,Ca0a7396a,42.1276,0.987033
W92ea814b,C14409dc2,33.9553,0.943576
W92ea814b,C5dc25001,39.1855,0.981047
W92ea814b,C36e37234,27.9451,0.891148
W92ea814b,Cab0db144,44.4676,0.987953
W92ea814b,C44c12cde,26.5435,0.792323
W92ea814b,Cfd5c0785,35.7788,0.952433
W92ea814b,Cf95d3498,25.9527,0.901072
W92ea814b,C99eb0b99,45.6595,0.991775
W92ea814b,C703aa889,36.392,0.952915
W92ea814b,C64d12908,27.8805,0.886802
W92ea814b,C89d81c76,36.2965,0.948398
W92ea814b,C84350190,26.868,0.858706
W92ea814b,C2dcef5f9,37.575,0.978751
W92ea814b,C7a0e4f0a,39.3652,0.975554
W92ea814b,C1fcdc93b,43.882,0.985163
W92ea814b,C1c8be0b8,36.3348,0.945662
W92ea814b,C5164970c,21.9018,0.686725
W92ea814b,C96969d77,41.5025,0.984682
W92ea814b,C926ecdcd,27.4672,0.910168
W92ea814b,C1495aa71,28.706,0.901518
W92ea814b,Ce0ca670a,29.1641,0.87264
Wac26f190,Cf01f184d,50.4866,0.995059
Wac26f190,C15a7e66a,37.4209,0.956378
Wac26f190,C9e2de18f,27.7942,0.855544
Wac26f190,C1c533210,24.6271,0.835095
Wac26f190,C72d94575,41.1479,0.98025
Wac26f190,C19e52f20,34.2464,0.939578
Wac26f190,C3fb10658,38.9038,0.978253
Wac26f190,Cb8b0aa36,37.4361,0.954084
Wac26f190,C4654b410,16.9219,0.659518
Wac26f190,C188cbd68,33.7029,0.922914
Wac26f190,C8c9a9df5,43.9149,0.985866
Wac26f190,Cefb83184,29.1091,0.918725
Wac26f190,C7eeeefed,29.09,0.917939
Wac26f190,C27720e5d,37.251,0.954261
Wac26f190,Ca2e1eaf2,33.2148,0.914129
Wac26f190,C4969ed0c,26.0775,0.853207
Wac26f190,C3e79f586,43.4756,0.984756
Wac26f190,C8bb8d74e,37.3671,0.951317
Wac26f190,Caac98ea0,33.6632,0.929883
Wac26f190,C09b86843,28.9805,0.820116
Wac26f190,C8f41a547,28.0193,0.928783
Wac26f190,Cb03ee60c,29.1571,0.911514
Wac26f190,C11c93645,36.3525,0.94381
Wac26f190,Cdd36f063,38.5476,0.97219
Wac26f190,C75b65c4e,34.3873,0.947862
Wac26f190,C874bc830,34.4012,0.972037
Wac26f190,C95c3b96b,29.5254,0.907509
Wac26f190,C63194cb4,28.6937,0.821331
Wac26f190,Ca7c3c38c,44.4253,0.985704
Wac26f190,Ceb7178be,32.8029,0.909623
Wac26f190,Cd95d0a1e,34.6308,0.941817
Wac26f190,C6c32a1cd,27.1858,0.910987
Wac26f190,C21fdefb2,22.631,0.667152
Wac26f190,Cbab5a8d5,43.5762,0.987263
Wac26f190,Ccade185e,28.2146,0.809603
Wac26f190,Cb34b00f2,44.4308,0.988176
Wac26f190,C06d08725,27.4463,0.839618
Wac26f190,C65d30ac8,44.0441,0.989644
Wac26f190,Cd5e04d0b,28.0313,0.860397
Wac26f190,Ccc764182,48.7234,0.993835
Wac26f190,C7efef8dc,27.5485,0.762437
Wac26f190,C058a84ef,54.9104,0.998174
Wac26f190,C87ab6080,33.9018,0.925925
Wac26f190,Cf2211b6c,44.9356,0.988856
Wac26f190,C513b3e75,34.379,0.95866
Wac26f190,C6b9065de,33.7451,0.940024
Wac26f190,C35fbcd4c,35.8989,0.943626
Wac26f190,C1f95efec,28.6314,0.931217
Wac26f190,Cb2ca2127,29.3876,0.893005
Wac26f190,C6135c861,37.4815,0.967538
Wac26f190,C8d523b49,37.171,0.946674
Wac26f190,Ce0149295,43.8421,0.986319
Wac26f190,Cac8c5a46,25.7583,0.772123
Wac26f190,Cc1ebfca9,50.6539,0.995289
Wac26f190,C3ebc1a71,44.3624,0.98727
Wac26f190,Cd1ea85cb,29.8848,0.96635
Wac26f190,C617b3439,38.8542,0.972093
Wac26f190,C5cc208ad,29.0898,0.813138
Wac26f190,Ca59096f6,26.2343,0.847282
Wac26f190,C0114103f,37.229,0.963856
Wac26f190,C0d665089,38.9215,0.973182
Wac26f190,Ccb0ed77d,32.6727,0.942425
Wac26f190,C757e4aa0,37.5095,0.978189
Wac26f190,Cc07efcbd,28.5331,0.810049
Wac26f190,Ca704e7c0,32.6237,0.907609
Wac26f190,C73ea9859,35.2358,0.938925
Wac26f190,C2d36d4dd,48.8416,0.995582
Wac26f190,C77ca850d,29.5274,0.913387
Wac26f190,Cef63f186,18.9233,0.827259
Wac26f190,C32867097,34.6256,0.95514
Wac26f190,C5655be98,48.61,0.993096
Wac26f190,C3e91f971,38.4171,0.977407
Wac26f190,Cb3f742a3,48.6811,0.99381
Wac26f190,C45babae3,20.6113,0.811619
Wac26f190,C26dbf8b2,37.4126,0.953859
Wac26f190,C5c355e0e,28.3135,0.873087
Wac26f190,C95c36096,26.5341,0.92303
Wac26f190,Caacdfb1b,44.2574,0.986659
Wac26f190,C942c8cd7,27.7107,0.911289
Wac26f190,Cc004a683,32.6466,0.934025
Wac26f190,Cbbd6ebf7,26.8877,0.88501
Wac26f190,C1e369acd,28.0935,0.927664
Wac26f190,Ca678c612,25.2245,0.761663
Wac26f190,Ccac6998f,35.0134,0.930382
Wac26f190,C4bf35d05,36.5584,0.971034
Wac26f190,C3b6100d1,26.0457,0.827808
Wac26f190,Cec1c24dd,28.5696,0.811127
Wac26f190,C886cd033,29.4795,0.913266
Wac26f190,C44397424,38.2788,0.974476
Wac26f190,C03667590,28.2116,0.853381
Wac26f190,C30289ec1,37.5083,0.962907
Wac26f190,C6ed28360,43.4566,0.986574
Wac26f190,Cbfb90b4e,50.7027,0.995574
Wac26f190,C86d91c11,43.0799,0.983881
Wac26f190,C64c8490f,45.8117,0.990256
Wac26f190,C85c5f461,32.9092,0.925112
Wac26f190,C349833b6,43.6437,0.986419
Wac26f190,C6299549c,28.0685,0.872997
Wac26f190,C1f9e240d,27.2232,0.80092
Wac26f190,C371c08ff,50.5777,0.995903
Wd2a527f4,C166f1d40,45.1999,0.987705
Wd2a527f4,Cfa675882,30.6474,0.889172
Wd2a527f4,Cbf40da69,44.8281,0.99072
Wd2a527f4,Cf0b50e56,34.2996,0.952714
Wd2a527f4,C8ef2985d,45.4386,0.989802
Wd2a527f4,C514fe165,37.6308,0.971114
Wd2a527f4,C8f58aa98,26.0822,0.887804
Wd2a527f4,C56d6c4e4,26.4136,0.944656
Wd2a527f4,Cb7e44beb,28.5532,0.951984
Wd2a527f4,C94e0c861,28.8931,0.816411
Wd2a527f4,C10aa5375,31.4839,0.90642
Wd2a527f4,C4d9b0d76,31.6301,0.909097
Wd2a527f4,Cada7f86b,47.8148,0.993505
Wd2a527f4,C621b1502,37.5407,0.970116
Wd2a527f4,Cba19b3ee,27.0387,0.936009
Wd2a527f4,C3851869f,27.2411,0.801811
Wd2a527f4,Cc82b7c0c,34.6856,0.928112
Wd2a527f4,Ced67a2ab,35.7496,0.944013
Wd2a527f4,C64196c8e,28.5587,0.882765
Wd2a527f4,Cccc2b012,22.029,0.855536
Wd2a527f4,C449c8cb6,44.0915,0.988448
Wd2a527f4,Cc4673f34,37.2971,0.950613
Wd2a527f4,Ca6667171,25.6751,0.819543
Wd2a527f4,C288e0263,44.87,0.987683
Wd2a527f4,Cc9ca8e12,36.6,0.942678
Wd2a527f4,C29160822,27.2299,0.935963
Wd2a527f4,C4409822e,38.8812,0.976571
Wd2a527f4,Ce051bb79,22.0945,0.777477
Wd2a527f4,Cf7ffcdfa,35.4304,0.93349
Wd2a527f4,Cf357f041,43.702,0.983637
Wd2a527f4,C4619a6dd,48.3362,0.992859
Wd2a527f4,C49ecb1a7,21.6034,0.849559
Wd2a527f4,C3cfea7ad,50.138,0.994799
Wd2a527f4,Ce12e6df6,34.099,0.927886
Wd2a527f4,Cabbc314e,41.6019,0.979403
Wd2a527f4,C2edc991b,48.3455,0.993743
Wd2a527f4,Ca7f8d58c,26.2301,0.879459
Wd2a527f4,C5956feeb,36.929,0.967647
Wd2a527f4,C40d199c2,21.4356,0.839672
Wd2a527f4,C91a3f717,44.1089,0.984621
Wd2a527f4,C4f78d542,52.6951,0.997561
Wd2a527f4,C6831f2fa,51.0526,0.996309
Wd2a527f4,C24add47e,26.2952,0.87387
Wd2a527f4,C5014e666,17.1708,0.821237
Wd2a527f4,C515e9554,28.7973,0.820239
Wd2a527f4,C4824206f,34.9993,0.946029
Wd2a527f4,Ccecd55a0,26.3974,0.94077
Wd2a527f4,Cd906f1f3,37.0877,0.945666
Wd2a527f4,C4199c1ed,22.1256,0.822661
Wd2a527f4,C8b1d3d74,36.0568,0.951471
Wd2a527f4,C797279c4,35.9837,0.956861
Wd2a527f4,C73972509,38.2476,0.967687
Wd2a527f4,C215b5abc,35.9757,0.959267
Wd2a527f4,Cb34c4279,37.4335,0.966033
Wd2a527f4,C9fab22a5,29.1916,0.973081
Wd2a527f4,Ca293cc8f,28.0978,0.845848
Wd2a527f4,Cd3fddada,45.806,0.989356
Wd2a527f4,C220e784d,36.9247,0.974125
Wd2a527f4,C0be8c6b8,44.9158,0.988094
Wd2a527f4,Ca5528d36,21.3994,0.674937
Wd2a527f4,C67804cca,42.1282,0.978431
Wd2a527f4,C3d928fe6,30.8984,0.920657
Wd2a527f4,C3d5e2092,34.0469,0.944844
Wd2a527f4,Cd02b2902,21.676,0.651767
Wd2a527f4,C94d03016,28.6652,0.823714
Wd2a527f4,C101a8abc,31.8745,0.935974
Wd2a527f4,C43123cc6,26.6195,0.795167
Wd2a527f4,C5a02acfc,36.5375,0.93493
Wd2a527f4,Cc4c1a14b,45.1464,0.991278
Wd2a527f4,Caeac205f,45.3619,0.989613
Wd2a527f4,Ca1bbcf98,45.3077,0.987314
Wd2a527f4,Cea1a3700,29.1755,0.969636
Wd2a527f4,Ca0a2f410,36.6571,0.95048
Wd2a527f4,Cae7a2afa,31.6204,0.907789
Wd2a527f4,Cb1b03de3,29.001,0.821599
Wd2a527f4,C28253cc6,17.0217,0.701629
Wd2a527f4,Cfb6c7a5e,43.2519,0.982764
Wd2a527f4,Cf9e82d19,43.3514,0.98615
Wd2a527f4,Cc904abcb,27.5531,0.83216
Wd2a527f4,C7a5d00bb,22.5455,0.842375
Wd2a527f4,Ca5d7b378,34.1329,0.939067
Wd2a527f4,Cd2ec0d59,28.9288,0.822412
Wd2a527f4,C02ef6af2,42.3029,0.983896
Wd2a527f4,C15a31aab,49.3531,0.995356
Wd2a527f4,C9439be05,25.8259,0.822764
Wd2a527f4,C63304359,42.1631,0.976105
Wd2a527f4,Cd3de009d,33.8065,0.968624
Wd2a527f4,C496a7949,32.9986,0.939549
Wd2a527f4,Cbc261c3f,37.2417,0.945078
Wd2a527f4,Cee0760db,37.8763,0.962821
Wd2a527f4,C54fed375,30.6758,0.918247
Wd2a527f4,Caacd8b6b,29.2297,0.972176
Wd2a527f4,C200247a5,38.3276,0.974321
Wd2a527f4,Cdd42e000,27.2959,0.944002
Wd2a527f4,C26fab52e,31.0746,0.919865
Wd2a527f4,Cb8d20b4a,53.6699,0.99761
Wd2a527f4,Cdb6b39ad,40.3093,0.980989
Wd2a527f4,C658d4a10,47.8167,0.99274
Wd2a527f4,C3f6a0405,38.4295,0.97296
Wd2a527f4,C396dbd78,28.8385,0.970476
W1bdc8ea2,C65529d5c,38.3727,0.972463
W1bdc8ea2,C1c32923e,15.7222,0.657137
W1bdc8ea2,C3eb2c11b,43.74,0.982445
W1bdc8ea2,Cfe35bb71,43.8425,0.987018
W1bdc8ea2,Cd113a625,41.1609,0.979908
W1bdc8ea2,Cd01af34d,43.304,0.984996
W1bdc8ea2,Ca90544af,26.7903,0.922889
W1bdc8ea2,C979cb56a,39.5058,0.971291
W1bdc8ea2,Cef87d8ef,28.7398,0.923402
W1bdc8ea2,Cd4eb71ce,27.7679,0.911306
W1bdc8ea2,Cf32313ef,43.7188,0.98526
W1bdc8ea2,C111db2cd,34.3734,0.948325
W1bdc8ea2,C17cc49e7,34.2075,0.943836
W1bdc8ea2,C75fc85e0,29.4252,0.901738
W1bdc8ea2,Cfc8ed38d,45.8019,0.989382
W1bdc8ea2,Cb48d119c,39.6817,0.971553
W1bdc8ea2,C30fa9f40,29.4189,0.902086
W1bdc8ea2,C5372dd82,21.1797,0.661482
W1bdc8ea2,C9f4cf68e,36.5865,0.944144
W1bdc8ea2,C082b34ef,28.5776,0.847097
W1bdc8ea2,Cd04b5ffa,38.825,0.970063
W1bdc8ea2,C6e91929e,28.2547,0.881419
W1bdc8ea2,C397d7dc3,28.2431,0.864167
W1bdc8ea2,Cb7df84b7,27.2533,0.94383
W1bdc8ea2,C92760be5,26.6956,0.91305
W1bdc8ea2,Cc886b5cd,45.7715,0.992288
W1bdc8ea2,Cda19851c,26.5686,0.851913
W1bdc8ea2,Cb6009b66,33.2958,0.945169
W1bdc8ea2,C73ac8d5e,42.7962,0.986183
