wiring,config,psnr,ssim,area,power,delay
W2bb23e69,C5d3653d9,34.9924,0.957079,3553.539504,2.2785,2.27
W2bb23e69,C3ed48f60,38.7071,0.965348,3172.937211,1.9422,1.82
W2bb23e69,C0dbd50a5,26.3639,0.890898,3353.148402,2.0117,1.96
W2bb23e69,C1450ffbb,28.263,0.896586,3406.179306,2.0073,1.8
W2bb23e69,C8acbd6fa,50.4791,0.996431,3751.584098,2.5583,1.8
W2bb23e69,C353363d5,53.1813,0.9974,4024.247383,2.8424,1.94
W2bb23e69,C783d8b27,33.1563,0.942152,3001.642717,1.7236,1.86
W2bb23e69,C7ecbac19,27.4898,0.818232,3192.647811,1.8163,2.33
W2bb23e69,C7e7fd929,30.0707,0.788419,3031.677913,1.7469,1.74
W2bb23e69,Cecebe2cf,26.6471,0.927734,3300.117515,1.9274,1.81
W2bb23e69,Cb1397042,32.0146,0.911268,3146.187113,1.8545,1.76
W2bb23e69,C7eccf867,46.6892,0.993198,3700.8997,2.4459,1.91
W2bb23e69,Cf3ac7085,38.8485,0.954064,3470.473403,2.1443,2.14
W2bb23e69,C114b3205,45.5649,0.991987,3707.469895,2.4375,2.38
W2bb23e69,C1c9ad31b,36.6972,0.948965,3254.126112,1.9152,2.46
W2bb23e69,C34a9888f,39.1399,0.971438,3377.082706,2.3256,1.96
W2bb23e69,C0a32c1c2,37.0135,0.957551,3128.823013,1.9967,2.32
W2bb23e69,Ce981d9b5,34.5446,0.957974,3082.362315,1.9223,2.16
W2bb23e69,C477df1b5,31.2279,0.888255,3279.46831,2.1328,1.89
W2bb23e69,C0abeff8b,38.5465,0.979948,3500.977899,2.3911,1.8
W2bb23e69,Ca82409af,39.0276,0.981869,3273.36741,2.1531,2.09
W2bb23e69,Cf2083a8b,35.6703,0.941375,3305.279809,2.0373,1.85
W2bb23e69,Cf0a06f45,27.0707,0.899675,3350.801901,2.1114,1.71
W2bb23e69,C4626fadb,36.3826,0.9852,3256.003313,2.19,1.95
W2bb23e69,Cf7b9488f,44.4213,0.992088,3264.450705,1.9853,1.77
W2bb23e69,Ce08dbf48,37.4438,0.973345,3207.66541,2.1434,2.05
W2bb23e69,C6aab736d,48.3685,0.993556,3640.360002,2.4357,2.27
W2bb23e69,C16726851,43.352,0.987413,3294.485915,2.0696,2.01
W2bb23e69,Cfc5793f7,40.8661,0.983016,3388.815206,2.1313,1.81
W2bb23e69,Cb02d785f,30.4462,0.873332,3224.560214,1.8687,2.06
W2bb23e69,C21adcd36,34.0683,0.953003,3189.832008,1.751,2.07
W2bb23e69,Cf61b000b,45.2699,0.98961,3402.894205,2.3789,2.24
W2bb23e69,Ccae777d1,38.4436,0.965954,3226.437413,2.0791,1.94
W2bb23e69,C2b49aed3,44.0641,0.990632,3327.806208,2.197,2.01
W2bb23e69,C0e795ef6,35.5195,0.961904,3336.722903,2.0914,2.14
W2bb23e69,C3d5f52ac,36.5665,0.940668,3345.639603,2.091,1.84
W2bb23e69,Cdeb9d5f8,38.2753,0.963825,3285.099905,2.1255,2.5
W2bb23e69,Cf1e8563a,38.0691,0.962862,3363.473013,2.0946,1.79
W2bb23e69,Cfe27734e,42.2424,0.986004,3569.026407,2.2683,2.03
W2bb23e69,Cbaecf9d1,37.6218,0.966091,3195.463611,1.8807,1.78
W2bb23e69,Ccfd8f07e,38.2587,0.969389,3120.844906,2.1462,1.76
W2bb23e69,C5d8fc4eb,47.9804,0.992981,3700.430399,2.55,2.03
W2bb23e69,C5a9311f2,38.7261,0.963476,3536.644704,2.2668,1.96
W2bb23e69,Ce089a5a0,36.1552,0.947546,3406.648601,2.1327,1.84
W2bb23e69,Cf5a34eb0,33.6673,0.945959,3006.805009,1.654,1.67
W2bb23e69,C7bef2c46,44.3318,0.991742,3289.323609,2.2828,2.03
W2bb23e69,Ca068ffdb,32.8641,0.934973,3345.63961,1.9862,1.82
W2bb23e69,C127b0dbe,45.9292,0.989148,3554.008792,2.3938,1.85
W2bb23e69,C21a4bc03,44.2163,0.989491,3404.302109,2.3067,1.96
W2bb23e69,Ce66c3cbf,36.8868,0.970788,3278.529705,2.0173,1.9
W2bb23e69,C781d13c1,37.0649,0.979911,3307.626308,2.1005,2.02
W2bb23e69,Ccaf2dc61,39.219,0.980095,3287.915701,1.9309,2.24
W2bb23e69,Cc418bbda,36.902,0.962825,3312.788604,1.8945,2.2
W2bb23e69,C342cc845,40.5001,0.982605,3307.157005,2.0676,2.07
W2bb23e69,Cfb269d0a,26.8121,0.67002,3296.832408,1.9076,2.21
W2bb23e69,Cd5da79ae,37.6143,0.959039,3469.065503,2.1599,2.09
W2bb23e69,C7774a694,36.3457,0.94874,3483.144506,2.2771,1.81
W2bb23e69,C2c87874f,47.7869,0.994165,3680.719804,2.5241,2.46
W2bb23e69,C2d8e686f,46.8205,0.991093,3653.500398,2.552,2.01
W2bb23e69,C5155ebbd,39.269,0.973153,3558.701804,2.4461,2.18
W2bb23e69,Cdf1c99ea,28.5684,0.856387,3002.581317,1.7778,1.98
W2bb23e69,C52509eef,44.325,0.98962,3714.509399,2.6037,1.95
W2bb23e69,C32431693,47.7263,0.992737,3772.233298,2.6383,2.53
W2bb23e69,C858cdb37,48.2925,0.996138,3599.530903,2.41,1.78
W2bb23e69,C611d4ed2,36.398,0.952566,3421.666204,2.2908,2.35
W2bb23e69,C99dd6367,51.3463,0.99656,3748.298998,2.6432,2.33
W2bb23e69,C053fbf37,31.5396,0.919572,3373.797606,2.0116,2.0
W2bb23e69,C79819fea,42.8827,0.984849,3152.757308,2.1331,1.87
W2bb23e69,C8cd851a1,47.0352,0.992249,3779.272787,2.6409,1.86
W2bb23e69,Cb3c9691a,30.6818,0.855037,3649.276698,2.2842,2.21
W2bb23e69,C9a96c18f,32.1862,0.93077,3178.099511,1.7689,2.02
W2bb23e69,C3a2aec77,29.3736,0.787012,3717.325199,2.5304,1.97
W2bb23e69,Ca443792e,44.2922,0.985901,3278.999006,2.2015,1.73
W2bb23e69,Ce4bef3ff,30.0062,0.873101,3015.252409,1.8451,2.06
W2bb23e69,C1ac63cb7,51.6265,0.997256,3757.684998,2.6384,2.01
W35d5d146,Ce2a1cd2d,28.1974,0.943702,3134.923916,1.9074,2.43
W35d5d146,Ccae15043,33.4602,0.95316,2759.483917,1.7974,1.8
W35d5d146,Cb7e45878,33.2659,0.940626,3312.7886,2.1587,2.5
W35d5d146,C50883ac8,33.9311,0.959567,2881.50192,1.7619,2.45
W35d5d146,C5ec91c26,28.9105,0.878614,2856.159721,1.4249,1.86
W35d5d146,Cc880bc50,31.8372,0.920272,3019.476116,1.797,2.58
W35d5d146,C30533f99,34.5339,0.968868,2755.26022,1.6842,2.6
W35d5d146,C0eb6af40,26.6883,0.708385,2908.252017,1.7133,2.11
W35d5d146,Cc55fa90f,26.4645,0.667109,3318.420211,2.1969,2.49
W35d5d146,C5be52c34,35.8152,0.928415,3436.214501,2.2082,2.37
W35d5d146,C12c9022e,47.122,0.993227,3264.450706,2.0937,1.76
W35d5d146,C2f5f0ad5,33.4457,0.91809,2872.585218,1.7361,2.45
W35d5d146,C17c48f76,49.2217,0.994403,3329.683403,2.2473,1.83
W35d5d146,Cf1715dc6,32.6695,0.893866,2852.405318,1.8453,2.06
W35d5d146,Cb6045fcd,38.1535,0.980034,2881.032613,1.8184,2.91
W35d5d146,C34e30e30,37.9323,0.962536,2719.124122,1.7003,1.9
W35d5d146,C63ad72be,18.933,0.604667,2635.588723,1.5338,1.93
W35d5d146,C37dff04b,27.7312,0.800973,2830.348218,1.9368,2.04
W35d5d146,C0ef9341a,22.8201,0.697127,2553.461223,1.3095,1.7
W35d5d146,C515ad791,43.9461,0.984543,3139.616909,2.2975,2.56
W35d5d146,Cd4ba60ec,35.5847,0.928796,2920.453815,1.9594,1.83
W35d5d146,C226d417b,17.6667,0.650092,3147.125714,1.7593,1.99
W35d5d146,C6961558e,34.5872,0.982315,2802.659515,1.9598,1.67
W35d5d146,Cf7eb1143,44.5932,0.98973,2935.471411,1.9379,2.34
W35d5d146,C435e51fe,45.3728,0.988678,3507.548102,2.5683,3.13
W35d5d146,Cae7110e3,40.6516,0.977839,2805.006016,1.9021,2.41
W35d5d146,C98965409,40.1227,0.972524,2731.325922,1.6602,2.4
W35d5d146,Cf19d7d27,35.6835,0.929618,2776.378717,1.8101,2.31
W35d5d146,Ca713bf9c,36.2203,0.932423,2669.847627,1.8502,1.89
W35d5d146,C63896a5f,46.3125,0.988909,3265.858607,2.3124,2.35
W35d5d146,Ccc724698,35.0386,0.923285,3268.205113,2.1275,2.03
W35d5d146,Cdfb3994b,27.6384,0.814565,3134.92391,1.9535,1.93
W35d5d146,C02876037,34.1407,0.972956,3160.735417,2.0533,1.98
W35d5d146,Cb1198e25,35.1708,0.932113,2941.103015,1.9463,2.49
W35d5d146,C739db45f,37.3991,0.965947,3072.976312,2.1214,1.95
W35d5d146,C3ca1f81e,44.068,0.985278,3000.234817,2.2759,2.78
W35d5d146,C55695316,35.225,0.933482,2652.483527,1.7112,1.96
W35d5d146,Cb4146030,33.2765,0.896614,3018.537517,1.977,1.92
W35d5d146,C288f28c2,24.9242,0.755918,2863.199229,1.5846,1.93
W35d5d146,C132a73cd,45.5297,0.993062,3162.143306,2.3382,2.37
W35d5d146,C7ef87aff,32.2514,0.933217,3141.02481,2.0431,2.19
W35d5d146,C1cb68be4,42.0496,0.986442,2912.475712,1.9959,1.75
W35d5d146,C74bff48d,32.1379,0.913455,2565.193724,1.4992,2.25
W35d5d146,Cdd8057c7,35.6203,0.922596,3216.112808,1.9788,2.47
W35d5d146,Cf0cd2b5f,30.7724,0.888321,2649.667725,1.5672,2.22
W35d5d146,Cfeeb8120,35.1746,0.942107,2902.620425,1.997,2.34
W35d5d146,C5f61ebb3,25.698,0.735321,2903.55902,1.7013,2.25
W35d5d146,Ce99a148d,32.3602,0.932976,3267.266509,2.0301,1.89
W35d5d146,C27cf037d,30.2917,0.897848,2439.421326,1.5433,1.61
W35d5d146,C463a07d4,35.8554,0.960797,2673.132725,1.7593,1.89
W35d5d146,C4658e34a,32.4403,0.910778,3001.173414,2.0515,2.12
W35d5d146,C89ebb275,37.9345,0.971098,2887.133513,1.7668,2.76
W35d5d146,C1211ee14,33.8965,0.935816,2552.522623,1.5366,1.74
W35d5d146,Cb297b221,50.6571,0.995618,3256.941905,2.2999,1.7
W35d5d146,C4e2564f2,31.3205,0.873563,3024.169116,1.7982,2.24
W35d5d146,C5e3c5c0a,46.0911,0.987723,3479.8594,2.4941,2.61
W35d5d146,C2ca8f42f,35.092,0.962826,3302.464004,2.1046,2.35
W35d5d146,C6972e83e,30.6926,0.977834,3102.542214,2.0815,1.78
W35d5d146,Ce642b006,32.2437,0.901099,2685.803827,1.4852,1.93
W35d5d146,C483c705a,34.482,0.973705,3113.33611,1.9195,2.08
W35d5d146,C4144262f,44.3541,0.988482,2846.773718,2.0493,2.5
W35d5d146,Cf6b05a58,25.3266,0.746825,2876.339618,1.788,2.32
W35d5d146,Cdd215936,40.5667,0.980898,2966.914515,1.9451,2.07
W35d5d146,C3b9601cb,25.9732,0.767435,2808.291123,1.6327,2.01
W35d5d146,C7ae124c0,44.5671,0.985713,2877.747518,2.0005,2.35
W35d5d146,C37920875,35.8074,0.925069,2991.787417,1.9693,2.58
W35d5d146,C645e2543,35.0006,0.965073,3174.345112,2.1292,1.96
W35d5d146,C3596c198,35.6392,0.931344,2823.778023,1.7033,2.62
W35d5d146,Cee329d37,34.3536,0.934573,3193.586408,1.9401,2.83
W35d5d146,Cadd08279,51.309,0.996659,3555.886001,2.6104,2.02
W35d5d146,Ceece2c43,27.421,0.731293,3068.752612,1.9103,2.52
W35d5d146,C97a30a66,32.2635,0.921104,2907.782716,1.8537,2.37
W35d5d146,C970dbb1c,26.8085,0.835949,3043.879715,1.8639,2.46
W35d5d146,C19e541f9,35.2981,0.95182,2986.155821,1.7902,1.89
W35d5d146,C8f58c25a,35.6728,0.960332,2888.07212,1.7495,1.92
W35d5d146,C0e2abb34,41.5325,0.98025,2846.304425,1.7577,1.91
W35d5d146,Cd08162cb,35.7085,0.933293,3310.442104,2.1108,2.36
W35d5d146,C6d0c58b6,50.382,0.995443,3276.183208,2.4682,2.73
W35d5d146,C07ff5327,34.2653,0.92,2853.813218,1.7342,2.47
W35d5d146,C07456086,27.2875,0.739443,2996.011115,2.0628,2.24
W35d5d146,C7c8068d9,17.3026,0.753102,2971.607514,1.7112,2.53
W35d5d146,C06bb31da,29.0566,0.920394,3016.660314,1.9396,1.86
W35d5d146,C3785461a,45.1051,0.988322,3009.620824,2.0013,2.37
W35d5d146,C64294320,16.5505,0.564656,2621.040422,1.4627,2.1
W35d5d146,C9fbf95b9,41.0337,0.97698,3014.313814,2.1166,2.52
W35d5d146,C9f0bf991,39.3126,0.97061,2793.273515,1.8358,2.55
W35d5d146,C6fc908a0,35.5184,0.922107,2520.610227,1.6899,1.86
W35d5d146,C7d76b1f8,31.7002,0.915581,2579.742022,1.5728,2.64
W35d5d146,C61b811c7,42.0917,0.984639,3064.528909,2.1135,1.95
W35d5d146,C901acb3e,25.7932,0.710852,2955.182014,1.6842,1.99
W35d5d146,C672c4fcd,35.8052,0.923637,3022.761213,1.8628,2.62
W35d5d146,C61c7f4ad,26.4835,0.744555,2969.73031,1.9255,2.36
W35d5d146,C7c6f917e,45.961,0.993332,3465.780407,2.3885,2.73
W35d5d146,Cd66dc932,17.0407,0.53494,2897.927416,1.7999,2.05
W35d5d146,Cec1abe18,44.3527,0.986807,2885.725617,1.933,1.96
W35d5d146,C729a5b14,34.3272,0.921427,3117.559814,1.9859,2.46
W35d5d146,Cec823ae2,31.0659,0.892933,2901.212513,1.7853,2.37
W35d5d146,Cae8dafab,35.8318,0.925233,3001.642714,1.9539,1.71
W35d5d146,C60008e66,35.5931,0.922872,2802.190222,1.8646,2.06
W35d5d146,Ce1e13471,43.1669,0.985906,2995.072517,2.1309,2.75
W7b7982d3,C54206cca,48.6201,0.993982,2353.070141,1.4614,1.67
W7b7982d3,C92870b3e,38.1865,0.963319,1537.426753,0.7891,1.18
W7b7982d3,C61d30ec9,32.4365,0.891662,1979.038047,1.1174,1.68
W7b7982d3,C563a879d,49.2559,0.995597,2329.605134,1.502,1.54
W7b7982d3,Cec8948ce,48.9266,0.994438,2240.438133,1.3265,1.44
W7b7982d3,Ccfb119d0,25.2978,0.928104,2035.823346,1.2218,1.7
W7b7982d3,C603e6526,51.2552,0.996179,2183.183541,1.4562,1.88
W7b7982d3,C63c021a4,52.2725,0.997038,2323.973541,1.603,2.26
W7b7982d3,C693e6807,24.6542,0.635552,1830.739245,1.0564,1.29
W7b7982d3,C24b9eb90,25.2985,0.918655,1941.494048,1.0328,1.72
W7b7982d3,C197af531,24.4285,0.623515,1722.800256,0.9267,1.75
W7b7982d3,C588f2824,46.8205,0.992241,2254.047837,1.4254,1.9
W7b7982d3,Ca5842d79,25.1903,0.925962,1829.331348,0.9974,1.53
W7b7982d3,C22320a80,31.7789,0.904288,1942.901953,1.0639,1.55
W7b7982d3,C84cafa47,21.3371,0.602486,2108.564837,1.1033,1.55
W7b7982d3,C4abae1c7,24.1207,0.66644,1618.146351,0.8048,1.69
W7b7982d3,Cc3dd38bd,41.1906,0.973951,1977.63014,1.1119,1.43
W7b7982d3,Cb56e2d8d,36.9141,0.959728,1903.011443,1.0414,1.45
W7b7982d3,C8f8e6f0e,45.345,0.989061,1993.586343,1.194,2.0
W7b7982d3,Ca57afef5,24.7319,0.624165,1863.590248,1.0693,1.7
W7b7982d3,C2a884774,25.5782,0.664606,1735.940655,0.8289,1.47
W7b7982d3,C9a3a68cc,44.0745,0.985115,1953.695844,1.045,1.57
W7b7982d3,Cda4d8e1e,43.7434,0.98953,1991.239844,1.1824,1.53
W7b7982d3,C6828b0c9,34.9555,0.946595,2067.266442,1.1647,2.03
W7b7982d3,C7af6b085,26.1332,0.875678,2017.98995,1.0186,1.74
W7b7982d3,C18d91700,25.544,0.696271,1632.694651,0.7697,1.25
W7b7982d3,Cf0d2e86d,32.0586,0.961453,1857.020048,1.0535,1.69
W7b7982d3,Ce157cb30,42.9429,0.988725,2072.428738,1.3483,1.45
W7b7982d3,C558fd0fb,32.6568,0.912828,2166.758042,1.2098,1.94
W7b7982d3,C56896710,38.4828,0.971625,1796.011047,0.8829,1.41
W7b7982d3,Cf9cdfbe8,24.2054,0.828814,1784.27855,0.9222,1.52
W7b7982d3,Cde2e54cd,52.579,0.997077,2178.959841,1.4258,1.53
W7b7982d3,Cd12bea4d,45.8159,0.993019,2191.161646,1.3496,1.81
W7b7982d3,C1019da28,44.6398,0.986597,2008.603944,1.2485,1.5
W7b7982d3,C8dbb1a39,39.1005,0.961546,1861.713048,0.99,1.78
W7b7982d3,Ce146b768,41.0108,0.984117,2113.72714,1.2276,1.78
W7b7982d3,Cfd2d02eb,34.8299,0.935901,1970.121348,0.9141,1.75
W7b7982d3,C94b163cd,32.6621,0.905208,2231.990744,1.3867,1.89
W7b7982d3,C27167aa3,32.1269,0.891884,1803.519849,1.0436,1.68
W7b7982d3,Cf88b14e3,30.8062,0.88419,2054.126042,1.2684,1.7
W7b7982d3,C3baf5000,40.0928,0.981651,2083.691939,1.2683,1.51
W7b7982d3,C5292f241,42.103,0.979393,2121.705236,1.1874,1.58
W7b7982d3,Ca0fe9421,27.9089,0.941735,1893.156146,1.0525,1.56
W7b7982d3,Cbbe44701,36.6252,0.962231,2167.227342,1.2192,1.69
W7b7982d3,Ca16fe566,31.846,0.915179,2097.770941,1.3738,1.76
W7b7982d3,C3473f3e7,40.9624,0.969094,2057.880439,1.279,1.67
W7b7982d3,Cf2f133e3,32.6224,0.950792,1964.489752,1.1788,1.71
W7b7982d3,Cb66f0150,23.8736,0.853869,1880.485044,0.9981,1.7
W7b7982d3,C54c19093,41.6991,0.983742,2075.713841,1.1428,1.99
W7b7982d3,C4efb9adf,48.4899,0.995323,2218.850337,1.4588,2.09
W7b7982d3,C17c6cb0f,32.3901,0.914553,1997.810039,1.1206,2.0
W7b7982d3,C7a4dede4,29.6781,0.844674,1907.704455,1.0096,1.66
W7b7982d3,C52565b85,41.7615,0.973502,2141.885142,1.2435,1.56
W7b7982d3,Cbab2c22c,37.4092,0.972022,1933.515945,1.1049,1.68
W7b7982d3,Cadcd5107,46.4274,0.990664,2106.68764,1.2426,1.52
W7b7982d3,C381f24a6,30.8743,0.890708,1970.590645,1.0909,1.6
W7b7982d3,C7fea74af,26.0511,0.868304,1702.620352,0.8926,1.55
W7b7982d3,Cf42bc3d7,25.3645,0.675373,1749.550354,1.0057,1.68
W7b7982d3,Cc7df77ad,45.203,0.992777,2063.512038,1.2259,1.42
W7b7982d3,C6577c70f,14.6697,0.671581,1905.827244,1.068,1.37
W7b7982d3,C7ebd2473,46.2456,0.990727,1864.528847,1.1429,1.35
W7b7982d3,C1908903b,50.7114,0.995639,2268.596132,1.4882,1.69
W7b7982d3,C26232bbc,32.5523,0.914022,1860.305144,1.1616,1.91
W7b7982d3,C82358005,32.6067,0.891973,1905.827244,1.1122,1.43
W7b7982d3,C21956d82,35.1414,0.952685,1792.725946,0.9847,1.4
W7b7982d3,Cafc6e323,35.046,0.953974,1808.68215,1.0697,1.36
W7b7982d3,Cac3621b9,32.0091,0.90013,2035.354038,1.0915,1.69
W7b7982d3,C00297a00,23.2541,0.65336,1657.098254,0.875,1.56
W7b7982d3,Ccddd0a5d,46.1463,0.994923,2344.622733,1.5921,1.86
W7b7982d3,Ce05aa20a,25.4148,0.686412,1841.533148,0.8661,1.57
W7b7982d3,Cd12ae5d5,42.7362,0.981237,2103.40254,1.3082,1.54
W7b7982d3,Ccfde0843,35.3943,0.957803,2049.433046,1.1506,1.74
W7b7982d3,C2d4a5911,45.8838,0.989757,2226.828436,1.3619,2.29
W7b7982d3,C78d6dae8,45.9023,0.994122,2175.205438,1.4117,1.58
W7b7982d3,Ca55f1d5c,38.0483,0.962627,1948.533541,1.1816,1.42
W7b7982d3,C5f468a11,32.1086,0.906266,1795.07245,1.0122,1.77
W7b7982d3,Cbca38fb2,30.811,0.890987,1672.585151,0.9559,1.52
W7b7982d3,C4ebc025e,25.2411,0.925467,1926.476443,1.0527,1.39
W7b7982d3,C7a3c97ca,31.9225,0.949169,1923.191346,1.1683,1.83
W7b7982d3,C221f5ca5,38.3285,0.96515,1775.361847,0.9204,1.43
W7b7982d3,Ce5cb108e,29.1688,0.842398,1820.414648,0.8531,1.52
W7b7982d3,C6d281707,36.3819,0.958075,1790.379454,0.8725,1.74
W7b7982d3,C67afbad3,23.9153,0.649538,1770.199546,0.9763,1.71
W7b7982d3,Ce0740ebe,23.1195,0.636601,1804.927749,0.9465,1.77
W7b7982d3,C7953dc18,20.7734,0.436971,1813.375149,0.8021,1.72
W7b7982d3,C10b20d05,44.2714,0.987145,1895.971942,1.0924,1.31
W7b7982d3,C442f246c,31.7889,0.890432,1854.673547,1.0345,1.37
W7b7982d3,C95dcfcfb,32.7536,0.888416,1979.038044,1.0771,1.58
W7b7982d3,C0a21f138,37.8966,0.975209,1941.494048,1.061,1.71
W7b7982d3,C44fa59d8,41.0714,0.972604,1873.445547,1.0097,1.43
W7b7982d3,Cfc2ccabf,32.6143,0.915901,2237.153033,1.4048,1.7
W7b7982d3,C67f558ef,30.1691,0.89035,1909.581653,0.9631,1.96
W7b7982d3,Ce9c07a62,24.5987,0.628263,1946.656345,1.0749,1.73
W7b7982d3,Cbddb2d02,40.8628,0.976027,2038.63914,1.193,1.42
W7b7982d3,C7067dcee,32.3045,0.912343,1827.923448,0.9907,1.56
W7b7982d3,C44684b37,24.5163,0.618761,2184.591434,1.2638,1.45
W7b7982d3,Ca40186ff,46.5858,0.992117,2178.490538,1.3551,1.79
W7b7982d3,Ca284f4dd,23.8281,0.607243,1882.831547,0.9222,1.77
W7b7982d3,C1298ec01,25.3025,0.680588,1681.032556,0.8635,1.97
W7b7982d3,C72680df1,43.3647,0.987218,2223.07404,1.3537,1.69
W335eba01,C2bec670e,23.9068,0.916912,2298.162039,1.427,2.05
W335eba01,Cc5cf13be,40.0665,0.97728,2399.530828,1.5541,2.08
W335eba01,Cb40adb24,35.8909,0.95732,2384.043939,1.5888,2.36
W335eba01,C5dda6d66,30.5666,0.866769,2618.224629,1.5839,2.06
W335eba01,C8f78a22b,41.7408,0.974547,2553.461231,1.5434,1.8
W335eba01,C48900366,44.426,0.990361,2271.881239,1.4457,1.93
W335eba01,C5c961f1e,46.4841,0.991053,2880.094022,2.1652,2.27
W335eba01,C3d74b9c1,45.3261,0.990419,2536.09713,1.5673,1.82
W335eba01,Ce6f0d37f,45.1647,0.989971,2475.088129,1.627,1.83
W335eba01,Cb546155e,31.2882,0.958822,2732.733829,1.8459,2.11
W335eba01,Cf98a2910,27.3799,0.910947,2458.662633,1.5892,1.98
W335eba01,C1a2c6c2c,35.1723,0.952149,2054.126039,1.1127,1.78
W335eba01,Cc88c5e98,40.2212,0.981712,2460.539834,1.4735,1.99
W335eba01,C3d4c30fd,44.0051,0.98948,2580.680623,1.92,2.13
W335eba01,C847ff51c,38.5644,0.966729,2507.469832,1.7089,2.14
W335eba01,Cda79b21c,32.9779,0.954854,2362.925437,1.6615,2.09
W335eba01,C83dc6313,35.431,0.976087,2326.789329,1.574,1.85
W335eba01,C451535ff,39.8831,0.982737,2485.882029,1.5784,2.32
W335eba01,Cb17fa164,31.1321,0.949207,2442.706429,1.452,1.63
W335eba01,C77058d38,35.5267,0.950439,2183.652835,1.3608,2.14
W335eba01,C23f4ce7d,30.4939,0.872344,2279.390042,1.2387,2.22
W335eba01,C0bb7fc82,31.8203,0.876,2211.341545,1.4171,1.8
W335eba01,Caa3aeafa,42.4417,0.97537,2704.106522,1.8291,2.06
W335eba01,C27308c22,42.4889,0.975007,2621.979028,1.5715,2.31
W335eba01,C0e26abba,23.6191,0.687572,2244.661844,1.2772,2.21
W335eba01,Cb622f333,36.3714,0.951604,2369.964929,1.4713,1.73
W335eba01,C7b4c641a,39.3661,0.982884,2713.492523,1.9687,2.2
W335eba01,C8a2728dd,36.5436,0.966999,2287.837438,1.3867,2.28
W335eba01,C5ad05ce2,40.1811,0.978077,2146.10884,1.3163,1.97
W335eba01,C0b8c7a1a,24.7513,0.898626,2281.736538,1.336,1.79
W335eba01,C5998efc6,46.764,0.99213,2399.061536,1.6625,1.73
W335eba01,C882ea651,36.9576,0.96986,2436.605535,1.5886,2.0
W335eba01,C868ce9d9,47.3951,0.992913,2390.614136,1.6481,1.81
W335eba01,C7c61c355,36.7853,0.968003,2383.574629,1.5096,1.83
W335eba01,Cc50033bb,38.3228,0.988092,2320.688442,1.4347,1.87
W335eba01,C8bb820d4,50.4982,0.995777,2544.544524,1.7528,1.74
W335eba01,Cc9f4c8a0,49.4396,0.995051,2753.383024,1.8606,2.27
W335eba01,Cbb76bcee,31.438,0.951573,2481.658329,1.5481,2.05
W335eba01,Cade34142,36.0413,0.97838,2167.227338,1.3712,1.85
W335eba01,Cd0b4f37c,31.6374,0.862286,2033.007543,1.1356,1.86
W335eba01,C3d3a2072,36.885,0.964872,2392.960636,1.4154,2.07
W335eba01,C0cf5b03e,29.5578,0.948,2590.066623,1.6579,2.14
W335eba01,Ca3bcef1e,36.8165,0.963988,2435.19763,1.5447,1.76
W335eba01,Cbac28837,35.2764,0.961556,2238.560933,1.4526,1.8
W335eba01,Cfd43e3d4,49.952,0.99483,2413.140535,1.6704,1.72
W335eba01,Cc1b584f1,41.8205,0.97271,2687.211724,1.8738,2.36
W335eba01,Cc4dd3e70,31.7463,0.879037,2320.68843,1.4128,1.89
W335eba01,C6344baee,40.1224,0.967446,2182.714237,1.2987,1.69
W335eba01,C075a2274,21.3427,0.880615,2392.022032,1.4189,2.16
W335eba01,C2105a93a,31.2062,0.951546,2188.345842,1.3192,1.79
W335eba01,C1ee760d2,12.0996,0.385291,2351.662234,1.4586,1.71
W335eba01,Cb85e865f,35.73,0.946202,2333.828841,1.3727,2.06
W335eba01,Cb9f6cae5,43.1227,0.986195,2345.561334,1.4145,2.09
W335eba01,C98a72554,39.7664,0.976918,2374.657939,1.3743,1.93
W335eba01,Cd8ecd2c0,46.0206,0.989769,2440.82923,1.5971,2.01
W335eba01,Cd084b02a,31.8701,0.875525,2633.242224,1.7042,2.05
W335eba01,C70758010,43.3798,0.985637,2618.693925,1.6464,2.04
W335eba01,Cd9fdaf21,46.7258,0.990723,2602.26843,1.836,1.86
W335eba01,Ca4956f0e,24.1959,0.618853,2454.438934,1.4417,1.92
W335eba01,C2a16c088,30.5587,0.94822,2063.512041,1.1499,1.92
W335eba01,C6446a72d,48.503,0.995038,2612.123726,1.9018,1.83
W335eba01,Cd5dbb691,49.7476,0.996097,2804.067423,1.8353,2.24
W335eba01,Cfd6acbf9,51.929,0.996774,2776.848024,1.9627,1.88
W335eba01,Ce16a43b3,33.5081,0.95426,2191.161645,1.424,2.2
W335eba01,C61fd8ed1,23.2184,0.601618,2343.214833,1.4142,2.3
W335eba01,C9752fb85,50.0678,0.995601,2665.154624,1.8417,2.33
W335eba01,C9e292191,24.0789,0.612422,2329.605141,1.2851,1.85
W335eba01,C7284c37c,37.846,0.990846,2296.284835,1.5488,1.82
W335eba01,C50baf401,35.7501,0.951842,1920.375543,1.0115,1.76
W335eba01,C8f9feb59,45.0097,0.988642,2330.543734,1.6972,1.8
W335eba01,C367cc64e,37.8293,0.989192,2368.087732,1.5506,1.85
W335eba01,Cbd738d25,44.8596,0.987211,2241.846033,1.4535,1.81
W335eba01,Caf3422fa,34.2539,0.959073,2086.97704,1.2182,2.17
W335eba01,C9b332428,31.2803,0.871765,2535.627831,1.6295,2.01
W335eba01,Ca40fa3ab,39.6699,0.97958,2329.135837,1.4902,2.0
